x, y
0.08512049288088096, 0.0505479682119124
0.1326987690344109, 0.05077536119063304
0.20605975259769413, 0.051233220571503764
0.322502008128478, 0.052396013530026445
0.5007935227340425, 0.052631720048233674
0.7715641025551191, 0.0535851973234275
1.198114415398545, 0.05146369619787049
1.8459145969550892, 0.05579415363309009
2.8328164131723397, 0.051233220571503764
4.347356504995363, 0.049871881210092575
