x, y
0.0027494908350305497, 8.946674384481365e-12
0.010997963340122199, 2.4531725511984433e-12
0.018940936863543787, 6.318358001301273e-13
0.027036659877800406, 1.6616662791506867e-13
0.03497963340122199, 4.652364316185198e-14
0.04246435845213849, 1.1982566529116334e-14
0.050254582484725044, 3.285612288866309e-15
0.05926680244399185, 8.28760422274616e-16
0.06705702647657841, 2.32037892544087e-16
