x, y
0.0021279931640625, 2.998627857494733e-12
0.008987993164062501, 2.388397749761485e-13
0.016305334472656252, 1.99798233324327e-14
0.023174665527343753, 1.7292996591296677e-15
0.030594665527343752, 1.3773783566327298e-16
